brand_name,variant,corpus,raw_count,category,query_type,is_fictional,familiarity_tier,query_string
Motorola,motorola,RedPajama,66663,all,brand_only,False,medium,motorola
Motorola,MOTOROLA,RedPajama,20599,all,brand_only,False,medium,MOTOROLA
Motorola,Moto,RedPajama,3356182,all,brand_only,False,medium,Moto
Motorola,Motorola+smartphone,RedPajama,4326,smartphones,brand_category,False,medium,Motorola smartphone
Motorola,Motorola+review,RedPajama,34,all,context_review,False,medium,Motorola review
Motorola,Motorola+best,RedPajama,84,all,context_best,False,medium,Motorola best
Motorola,Motorola+vs,RedPajama,223,all,context_vs,False,medium,Motorola vs
Motorola,Motorola,Dolma,4470765,all,brand_only,False,medium,Motorola
Motorola,motorola,Dolma,299558,all,brand_only,False,medium,motorola
Motorola,MOTOROLA,Dolma,45120,all,brand_only,False,medium,MOTOROLA
Motorola,Moto,Dolma,5502821,all,brand_only,False,medium,Moto
Motorola,Motorola+smartphone,Dolma,11878,smartphones,brand_category,False,medium,Motorola smartphone
Motorola,Motorola+review,Dolma,46,all,context_review,False,medium,Motorola review
Motorola,Motorola+best,Dolma,96,all,context_best,False,medium,Motorola best
Motorola,Motorola+vs,Dolma,442,all,context_vs,False,medium,Motorola vs
Motorola,Motorola,Pile,346618,all,brand_only,False,medium,Motorola
Motorola,motorola,Pile,10911,all,brand_only,False,medium,motorola
Motorola,MOTOROLA,Pile,2948,all,brand_only,False,medium,MOTOROLA
Motorola,Moto,Pile,363854,all,brand_only,False,medium,Moto
Motorola,Motorola+smartphone,Pile,546,smartphones,brand_category,False,medium,Motorola smartphone
Motorola,Motorola+review,Pile,5,all,context_review,False,medium,Motorola review
Motorola,Motorola+best,Pile,4,all,context_best,False,medium,Motorola best
Motorola,Motorola+vs,Pile,40,all,context_vs,False,medium,Motorola vs
Motorola,Motorola,C4,527246,all,brand_only,False,medium,Motorola
Motorola,motorola,C4,42818,all,brand_only,False,medium,motorola
Motorola,MOTOROLA,C4,7638,all,brand_only,False,medium,MOTOROLA
Motorola,Moto,C4,577832,all,brand_only,False,medium,Moto
Motorola,Motorola+smartphone,C4,1303,smartphones,brand_category,False,medium,Motorola smartphone
Motorola,Motorola+review,C4,7,all,context_review,False,medium,Motorola review
Motorola,Motorola+best,C4,12,all,context_best,False,medium,Motorola best
Motorola,Motorola+vs,C4,55,all,context_vs,False,medium,Motorola vs
New Balance,New Balance,RedPajama,345735,all,brand_only,False,medium,New Balance
New Balance,new balance,RedPajama,100920,all,brand_only,False,medium,new balance
New Balance,New balance,RedPajama,1855,all,brand_only,False,medium,New balance
New Balance,New Balance+running shoes,RedPajama,1697,running_shoes,brand_category,False,medium,New Balance running shoes
New Balance,New Balance+review,RedPajama,4,all,context_review,False,medium,New Balance review
New Balance,New Balance+best,RedPajama,5,all,context_best,False,medium,New Balance best
New Balance,New Balance+vs,RedPajama,121,all,context_vs,False,medium,New Balance vs
New Balance,New Balance,Dolma,759000,all,brand_only,False,medium,New Balance
New Balance,new balance,Dolma,223883,all,brand_only,False,medium,new balance
New Balance,New balance,Dolma,10617,all,brand_only,False,medium,New balance
New Balance,New Balance+running shoes,Dolma,5297,running_shoes,brand_category,False,medium,New Balance running shoes
New Balance,New Balance+review,Dolma,18,all,context_review,False,medium,New Balance review
New Balance,New Balance+best,Dolma,35,all,context_best,False,medium,New Balance best
New Balance,New Balance+vs,Dolma,112,all,context_vs,False,medium,New Balance vs
New Balance,New Balance,Pile,35844,all,brand_only,False,medium,New Balance
New Balance,new balance,Pile,15695,all,brand_only,False,medium,new balance
New Balance,New balance,Pile,351,all,brand_only,False,medium,New balance
New Balance,New Balance+running shoes,Pile,329,running_shoes,brand_category,False,medium,New Balance running shoes
New Balance,New Balance+review,Pile,1,all,context_review,False,medium,New Balance review
New Balance,New Balance+best,Pile,0,all,context_best,False,medium,New Balance best
New Balance,New Balance+vs,Pile,1,all,context_vs,False,medium,New Balance vs
New Balance,New Balance,C4,109929,all,brand_only,False,medium,New Balance
New Balance,new balance,C4,27823,all,brand_only,False,medium,new balance
New Balance,New balance,C4,1101,all,brand_only,False,medium,New balance
New Balance,New Balance+running shoes,C4,564,running_shoes,brand_category,False,medium,New Balance running shoes
New Balance,New Balance+review,C4,4,all,context_review,False,medium,New Balance review
New Balance,New Balance+best,C4,3,all,context_best,False,medium,New Balance best
New Balance,New Balance+vs,C4,1,all,context_vs,False,medium,New Balance vs
OnePlus,OnePlus,RedPajama,1698626,all,brand_only,False,medium,OnePlus
OnePlus,Oneplus,RedPajama,32357,all,brand_only,False,medium,Oneplus
OnePlus,oneplus,RedPajama,19838,all,brand_only,False,medium,oneplus
OnePlus,One Plus,RedPajama,43683,all,brand_only,False,medium,One Plus
OnePlus,one plus,RedPajama,75361,all,brand_only,False,medium,one plus
OnePlus,OnePlus+smartphone,RedPajama,5213,smartphones,brand_category,False,medium,OnePlus smartphone
OnePlus,OnePlus+review,RedPajama,30,all,context_review,False,medium,OnePlus review
OnePlus,OnePlus+best,RedPajama,22,all,context_best,False,medium,OnePlus best
OnePlus,OnePlus+vs,RedPajama,34,all,context_vs,False,medium,OnePlus vs
OnePlus,OnePlus,Dolma,3520777,all,brand_only,False,medium,OnePlus
OnePlus,Oneplus,Dolma,154655,all,brand_only,False,medium,Oneplus
OnePlus,oneplus,Dolma,108344,all,brand_only,False,medium,oneplus
OnePlus,One Plus,Dolma,101135,all,brand_only,False,medium,One Plus
OnePlus,one plus,Dolma,221653,all,brand_only,False,medium,one plus
OnePlus,OnePlus+smartphone,Dolma,13984,smartphones,brand_category,False,medium,OnePlus smartphone
OnePlus,OnePlus+review,Dolma,40,all,context_review,False,medium,OnePlus review
OnePlus,OnePlus+best,Dolma,42,all,context_best,False,medium,OnePlus best
OnePlus,OnePlus+vs,Dolma,101,all,context_vs,False,medium,OnePlus vs
OnePlus,OnePlus,Pile,157522,all,brand_only,False,medium,OnePlus
OnePlus,Oneplus,Pile,3293,all,brand_only,False,medium,Oneplus
OnePlus,oneplus,Pile,2285,all,brand_only,False,medium,oneplus
OnePlus,One Plus,Pile,8016,all,brand_only,False,medium,One Plus
OnePlus,one plus,Pile,16890,all,brand_only,False,medium,one plus
OnePlus,OnePlus+smartphone,Pile,328,smartphones,brand_category,False,medium,OnePlus smartphone
OnePlus,OnePlus+review,Pile,4,all,context_review,False,medium,OnePlus review
OnePlus,OnePlus+best,Pile,0,all,context_best,False,medium,OnePlus best
OnePlus,OnePlus+vs,Pile,1,all,context_vs,False,medium,OnePlus vs
OnePlus,OnePlus,C4,261524,all,brand_only,False,medium,OnePlus
OnePlus,Oneplus,C4,11001,all,brand_only,False,medium,Oneplus
OnePlus,oneplus,C4,6030,all,brand_only,False,medium,oneplus
OnePlus,One Plus,C4,10531,all,brand_only,False,medium,One Plus
OnePlus,one plus,C4,14784,all,brand_only,False,medium,one plus
OnePlus,OnePlus+smartphone,C4,916,smartphones,brand_category,False,medium,OnePlus smartphone
OnePlus,OnePlus+review,C4,3,all,context_review,False,medium,OnePlus review
OnePlus,OnePlus+best,C4,2,all,context_best,False,medium,OnePlus best
OnePlus,OnePlus+vs,C4,5,all,context_vs,False,medium,OnePlus vs
Osprey,Osprey,RedPajama,645350,all,brand_only,False,medium,Osprey
Osprey,osprey,RedPajama,161865,all,brand_only,False,medium,osprey
Osprey,Osprey Packs,RedPajama,3170,all,brand_only,False,medium,Osprey Packs
Osprey,Osprey+backpack,RedPajama,1187,backpacks,brand_category,False,medium,Osprey backpack
Osprey,Osprey+review,RedPajama,42,all,context_review,False,medium,Osprey review
Osprey,Osprey+best,RedPajama,6,all,context_best,False,medium,Osprey best
Osprey,Osprey+vs,RedPajama,127,all,context_vs,False,medium,Osprey vs
Osprey,Osprey,Dolma,1025348,all,brand_only,False,medium,Osprey
Osprey,osprey,Dolma,371608,all,brand_only,False,medium,osprey
Osprey,Osprey Packs,Dolma,7580,all,brand_only,False,medium,Osprey Packs
Osprey,Osprey+backpack,Dolma,6812,backpacks,brand_category,False,medium,Osprey backpack
Osprey,Osprey+review,Dolma,65,all,context_review,False,medium,Osprey review
Osprey,Osprey+best,Dolma,19,all,context_best,False,medium,Osprey best
Osprey,Osprey+vs,Dolma,396,all,context_vs,False,medium,Osprey vs
Osprey,Osprey,Pile,81900,all,brand_only,False,medium,Osprey
Osprey,osprey,Pile,22021,all,brand_only,False,medium,osprey
Osprey,Osprey Packs,Pile,438,all,brand_only,False,medium,Osprey Packs
Osprey,Osprey+backpack,Pile,171,backpacks,brand_category,False,medium,Osprey backpack
Osprey,Osprey+review,Pile,2,all,context_review,False,medium,Osprey review
Osprey,Osprey+best,Pile,0,all,context_best,False,medium,Osprey best
Osprey,Osprey+vs,Pile,5,all,context_vs,False,medium,Osprey vs
Osprey,Osprey,C4,107299,all,brand_only,False,medium,Osprey
Osprey,osprey,C4,35078,all,brand_only,False,medium,osprey
Osprey,Osprey Packs,C4,995,all,brand_only,False,medium,Osprey Packs
Osprey,Osprey+backpack,C4,605,backpacks,brand_category,False,medium,Osprey backpack
Osprey,Osprey+review,C4,6,all,context_review,False,medium,Osprey review
Osprey,Osprey+best,C4,2,all,context_best,False,medium,Osprey best
Osprey,Osprey+vs,C4,26,all,context_vs,False,medium,Osprey vs
Quip,Quip,RedPajama,85662,all,brand_only,False,medium,Quip
Quip,quip,RedPajama,411384,all,brand_only,False,medium,quip
Quip,Quip+toothbrush,RedPajama,384,electric_toothbrushes,brand_category,False,medium,Quip toothbrush
Quip,Quip+review,RedPajama,15,all,context_review,False,medium,Quip review
Quip,Quip+best,RedPajama,1,all,context_best,False,medium,Quip best
Quip,Quip+vs,RedPajama,22,all,context_vs,False,medium,Quip vs
Quip,Quip,Dolma,132607,all,brand_only,False,medium,Quip
Quip,quip,Dolma,585792,all,brand_only,False,medium,quip
Quip,Quip+toothbrush,Dolma,1959,electric_toothbrushes,brand_category,False,medium,Quip toothbrush
Quip,Quip+review,Dolma,62,all,context_review,False,medium,Quip review
Quip,Quip+best,Dolma,6,all,context_best,False,medium,Quip best
Quip,Quip+vs,Dolma,104,all,context_vs,False,medium,Quip vs
Quip,Quip,Pile,11781,all,brand_only,False,medium,Quip
Quip,quip,Pile,72614,all,brand_only,False,medium,quip
Quip,Quip+toothbrush,Pile,34,electric_toothbrushes,brand_category,False,medium,Quip toothbrush
Quip,Quip+review,Pile,1,all,context_review,False,medium,Quip review
Quip,Quip+best,Pile,0,all,context_best,False,medium,Quip best
Quip,Quip+vs,Pile,2,all,context_vs,False,medium,Quip vs
Quip,Quip,C4,17054,all,brand_only,False,medium,Quip
Quip,quip,C4,36153,all,brand_only,False,medium,quip
Quip,Quip+toothbrush,C4,125,electric_toothbrushes,brand_category,False,medium,Quip toothbrush
Quip,Quip+review,C4,4,all,context_review,False,medium,Quip review
Quip,Quip+best,C4,1,all,context_best,False,medium,Quip best
Quip,Quip+vs,C4,9,all,context_vs,False,medium,Quip vs
S'well,S'well,RedPajama,4380,all,brand_only,False,medium,S'well
S'well,Swell,RedPajama,275321,all,brand_only,False,medium,Swell
S'well,S'Well,RedPajama,288,all,brand_only,False,medium,S'Well
S'well,swell bottle,RedPajama,485,all,brand_only,False,medium,swell bottle
S'well,S'well+water bottle,RedPajama,153,water_bottles,brand_category,False,medium,S'well water bottle
S'well,S'well+review,RedPajama,0,all,context_review,False,medium,S'well review
S'well,S'well+best,RedPajama,0,all,context_best,False,medium,S'well best
S'well,S'well+vs,RedPajama,0,all,context_vs,False,medium,S'well vs
S'well,S'well,Dolma,10524,all,brand_only,False,medium,S'well
S'well,Swell,Dolma,454387,all,brand_only,False,medium,Swell
S'well,S'Well,Dolma,767,all,brand_only,False,medium,S'Well
S'well,swell bottle,Dolma,844,all,brand_only,False,medium,swell bottle
S'well,S'well+water bottle,Dolma,463,water_bottles,brand_category,False,medium,S'well water bottle
S'well,S'well+review,Dolma,1,all,context_review,False,medium,S'well review
S'well,S'well+best,Dolma,1,all,context_best,False,medium,S'well best
S'well,S'well+vs,Dolma,7,all,context_vs,False,medium,S'well vs
S'well,S'well,Pile,433,all,brand_only,False,medium,S'well
S'well,Swell,Pile,34129,all,brand_only,False,medium,Swell
S'well,S'Well,Pile,26,all,brand_only,False,medium,S'Well
S'well,swell bottle,Pile,8,all,brand_only,False,medium,swell bottle
S'well,S'well+water bottle,Pile,15,water_bottles,brand_category,False,medium,S'well water bottle
S'well,S'well+review,Pile,0,all,context_review,False,medium,S'well review
S'well,S'well+best,Pile,0,all,context_best,False,medium,S'well best
S'well,S'well+vs,Pile,0,all,context_vs,False,medium,S'well vs
S'well,S'well,C4,1995,all,brand_only,False,medium,S'well
S'well,Swell,C4,49785,all,brand_only,False,medium,Swell
S'well,S'Well,C4,153,all,brand_only,False,medium,S'Well
S'well,swell bottle,C4,459,all,brand_only,False,medium,swell bottle
S'well,S'well+water bottle,C4,94,water_bottles,brand_category,False,medium,S'well water bottle
S'well,S'well+review,C4,0,all,context_review,False,medium,S'well review
S'well,S'well+best,C4,0,all,context_best,False,medium,S'well best
S'well,S'well+vs,C4,0,all,context_vs,False,medium,S'well vs
Salomon,Salomon,RedPajama,712775,all,brand_only,False,medium,Salomon
Salomon,salomon,RedPajama,13200,all,brand_only,False,medium,salomon
Salomon,SALOMON,RedPajama,13486,all,brand_only,False,medium,SALOMON
Salomon,Salomon+running shoes,RedPajama,123,running_shoes,brand_category,False,medium,Salomon running shoes
Salomon,Salomon+review,RedPajama,19,all,context_review,False,medium,Salomon review
Salomon,Salomon+best,RedPajama,8,all,context_best,False,medium,Salomon best
Salomon,Salomon+vs,RedPajama,175,all,context_vs,False,medium,Salomon vs
Salomon,Salomon,Dolma,951275,all,brand_only,False,medium,Salomon
Salomon,salomon,Dolma,41027,all,brand_only,False,medium,salomon
Salomon,SALOMON,Dolma,10578,all,brand_only,False,medium,SALOMON
Salomon,Salomon+running shoes,Dolma,597,running_shoes,brand_category,False,medium,Salomon running shoes
Salomon,Salomon+review,Dolma,38,all,context_review,False,medium,Salomon review
Salomon,Salomon+best,Dolma,31,all,context_best,False,medium,Salomon best
Salomon,Salomon+vs,Dolma,327,all,context_vs,False,medium,Salomon vs
Salomon,Salomon,Pile,121900,all,brand_only,False,medium,Salomon
Salomon,salomon,Pile,2279,all,brand_only,False,medium,salomon
Salomon,SALOMON,Pile,1615,all,brand_only,False,medium,SALOMON
Salomon,Salomon+running shoes,Pile,24,running_shoes,brand_category,False,medium,Salomon running shoes
Salomon,Salomon+review,Pile,9,all,context_review,False,medium,Salomon review
Salomon,Salomon+best,Pile,0,all,context_best,False,medium,Salomon best
Salomon,Salomon+vs,Pile,4,all,context_vs,False,medium,Salomon vs
Salomon,Salomon,C4,93072,all,brand_only,False,medium,Salomon
Salomon,salomon,C4,3545,all,brand_only,False,medium,salomon
Salomon,SALOMON,C4,1265,all,brand_only,False,medium,SALOMON
Salomon,Salomon+running shoes,C4,68,running_shoes,brand_category,False,medium,Salomon running shoes
Salomon,Salomon+review,C4,6,all,context_review,False,medium,Salomon review
Salomon,Salomon+best,C4,4,all,context_best,False,medium,Salomon best
Salomon,Salomon+vs,C4,15,all,context_vs,False,medium,Salomon vs
Saucony,Saucony,RedPajama,69230,all,brand_only,False,medium,Saucony
Saucony,saucony,RedPajama,1803,all,brand_only,False,medium,saucony
Saucony,SAUCONY,RedPajama,1715,all,brand_only,False,medium,SAUCONY
Saucony,Saucony+running shoes,RedPajama,739,running_shoes,brand_category,False,medium,Saucony running shoes
Saucony,Saucony+review,RedPajama,0,all,context_review,False,medium,Saucony review
Saucony,Saucony+best,RedPajama,3,all,context_best,False,medium,Saucony best
Saucony,Saucony+vs,RedPajama,17,all,context_vs,False,medium,Saucony vs
Saucony,Saucony,Dolma,217167,all,brand_only,False,medium,Saucony
Saucony,saucony,Dolma,10513,all,brand_only,False,medium,saucony
Saucony,SAUCONY,Dolma,1209,all,brand_only,False,medium,SAUCONY
Saucony,Saucony+running shoes,Dolma,2426,running_shoes,brand_category,False,medium,Saucony running shoes
Saucony,Saucony+review,Dolma,4,all,context_review,False,medium,Saucony review
Saucony,Saucony+best,Dolma,22,all,context_best,False,medium,Saucony best
Saucony,Saucony+vs,Dolma,65,all,context_vs,False,medium,Saucony vs
Saucony,Saucony,Pile,6309,all,brand_only,False,medium,Saucony
Saucony,saucony,Pile,186,all,brand_only,False,medium,saucony
Saucony,SAUCONY,Pile,83,all,brand_only,False,medium,SAUCONY
Saucony,Saucony+running shoes,Pile,60,running_shoes,brand_category,False,medium,Saucony running shoes
Saucony,Saucony+review,Pile,1,all,context_review,False,medium,Saucony review
Saucony,Saucony+best,Pile,0,all,context_best,False,medium,Saucony best
Saucony,Saucony+vs,Pile,0,all,context_vs,False,medium,Saucony vs
Saucony,Saucony,C4,30496,all,brand_only,False,medium,Saucony
Saucony,saucony,C4,1189,all,brand_only,False,medium,saucony
Saucony,SAUCONY,C4,1394,all,brand_only,False,medium,SAUCONY
Saucony,Saucony+running shoes,C4,290,running_shoes,brand_category,False,medium,Saucony running shoes
Saucony,Saucony+review,C4,0,all,context_review,False,medium,Saucony review
Saucony,Saucony+best,C4,3,all,context_best,False,medium,Saucony best
Saucony,Saucony+vs,C4,1,all,context_vs,False,medium,Saucony vs
Sennheiser,Sennheiser,RedPajama,314777,all,brand_only,False,medium,Sennheiser
Sennheiser,sennheiser,RedPajama,7933,all,brand_only,False,medium,sennheiser
Sennheiser,SENNHEISER,RedPajama,2795,all,brand_only,False,medium,SENNHEISER
Sennheiser,Sennheiser+headphones,RedPajama,6611,headphones,brand_category,False,medium,Sennheiser headphones
Sennheiser,Sennheiser+review,RedPajama,12,all,context_review,False,medium,Sennheiser review
Sennheiser,Sennheiser+best,RedPajama,7,all,context_best,False,medium,Sennheiser best
Sennheiser,Sennheiser+vs,RedPajama,77,all,context_vs,False,medium,Sennheiser vs
Sennheiser,Sennheiser,Dolma,863278,all,brand_only,False,medium,Sennheiser
Sennheiser,sennheiser,Dolma,44328,all,brand_only,False,medium,sennheiser
Sennheiser,SENNHEISER,Dolma,6591,all,brand_only,False,medium,SENNHEISER
Sennheiser,Sennheiser+headphones,Dolma,17650,headphones,brand_category,False,medium,Sennheiser headphones
Sennheiser,Sennheiser+review,Dolma,40,all,context_review,False,medium,Sennheiser review
Sennheiser,Sennheiser+best,Dolma,42,all,context_best,False,medium,Sennheiser best
Sennheiser,Sennheiser+vs,Dolma,193,all,context_vs,False,medium,Sennheiser vs
Sennheiser,Sennheiser,Pile,32003,all,brand_only,False,medium,Sennheiser
Sennheiser,sennheiser,Pile,1071,all,brand_only,False,medium,sennheiser
Sennheiser,SENNHEISER,Pile,177,all,brand_only,False,medium,SENNHEISER
Sennheiser,Sennheiser+headphones,Pile,726,headphones,brand_category,False,medium,Sennheiser headphones
Sennheiser,Sennheiser+review,Pile,1,all,context_review,False,medium,Sennheiser review
Sennheiser,Sennheiser+best,Pile,1,all,context_best,False,medium,Sennheiser best
Sennheiser,Sennheiser+vs,Pile,3,all,context_vs,False,medium,Sennheiser vs
Sennheiser,Sennheiser,C4,78609,all,brand_only,False,medium,Sennheiser
Sennheiser,sennheiser,C4,3255,all,brand_only,False,medium,sennheiser
Sennheiser,SENNHEISER,C4,458,all,brand_only,False,medium,SENNHEISER
Sennheiser,Sennheiser+headphones,C4,1245,headphones,brand_category,False,medium,Sennheiser headphones
Sennheiser,Sennheiser+review,C4,4,all,context_review,False,medium,Sennheiser review
Sennheiser,Sennheiser+best,C4,5,all,context_best,False,medium,Sennheiser best
Sennheiser,Sennheiser+vs,C4,14,all,context_vs,False,medium,Sennheiser vs
Shark,Shark,RedPajama,3053406,all,brand_only,False,medium,Shark
Shark,Shark robot,RedPajama,267,all,brand_only,False,medium,Shark robot
Shark,Shark vacuum,RedPajama,2031,all,brand_only,False,medium,Shark vacuum
Shark,Shark+robot vacuum,RedPajama,146,robot_vacuums,brand_category,False,medium,Shark robot vacuum
Shark,Shark+review,RedPajama,201,all,context_review,False,medium,Shark review
Shark,Shark+best,RedPajama,31,all,context_best,False,medium,Shark best
Shark,Shark+vs,RedPajama,13879,all,context_vs,False,medium,Shark vs
Shark,Shark,Dolma,4928013,all,brand_only,False,medium,Shark
Shark,Shark robot,Dolma,2688,all,brand_only,False,medium,Shark robot
Shark,Shark vacuum,Dolma,17005,all,brand_only,False,medium,Shark vacuum
Shark,Shark+robot vacuum,Dolma,1231,robot_vacuums,brand_category,False,medium,Shark robot vacuum
Shark,Shark+review,Dolma,482,all,context_review,False,medium,Shark review
Shark,Shark+best,Dolma,142,all,context_best,False,medium,Shark best
Shark,Shark+vs,Dolma,12081,all,context_vs,False,medium,Shark vs
Shark,Shark,Pile,298414,all,brand_only,False,medium,Shark
Shark,Shark robot,Pile,3,all,brand_only,False,medium,Shark robot
Shark,Shark vacuum,Pile,132,all,brand_only,False,medium,Shark vacuum
Shark,Shark+robot vacuum,Pile,2,robot_vacuums,brand_category,False,medium,Shark robot vacuum
Shark,Shark+review,Pile,4,all,context_review,False,medium,Shark review
Shark,Shark+best,Pile,2,all,context_best,False,medium,Shark best
Shark,Shark+vs,Pile,663,all,context_vs,False,medium,Shark vs
Shark,Shark,C4,444342,all,brand_only,False,medium,Shark
Shark,Shark robot,C4,50,all,brand_only,False,medium,Shark robot
Shark,Shark vacuum,C4,1004,all,brand_only,False,medium,Shark vacuum
Shark,Shark+robot vacuum,C4,17,robot_vacuums,brand_category,False,medium,Shark robot vacuum
Shark,Shark+review,C4,43,all,context_review,False,medium,Shark review
Shark,Shark+best,C4,12,all,context_best,False,medium,Shark best
Shark,Shark+vs,C4,804,all,context_vs,False,medium,Shark vs
Shokz,Shokz,RedPajama,1347,all,brand_only,False,medium,Shokz
Shokz,shokz,RedPajama,96,all,brand_only,False,medium,shokz
Shokz,AfterShokz,RedPajama,5575,all,brand_only,False,medium,AfterShokz
Shokz,Aftershokz,RedPajama,3247,all,brand_only,False,medium,Aftershokz
Shokz,Shokz+earbuds,RedPajama,0,wireless_earbuds,brand_category,False,medium,Shokz earbuds
Shokz,Shokz+review,RedPajama,3,all,context_review,False,medium,Shokz review
Shokz,Shokz+best,RedPajama,0,all,context_best,False,medium,Shokz best
Shokz,Shokz+vs,RedPajama,0,all,context_vs,False,medium,Shokz vs
Shokz,Shokz,Dolma,6569,all,brand_only,False,medium,Shokz
Shokz,shokz,Dolma,508,all,brand_only,False,medium,shokz
Shokz,AfterShokz,Dolma,23152,all,brand_only,False,medium,AfterShokz
Shokz,Aftershokz,Dolma,16579,all,brand_only,False,medium,Aftershokz
Shokz,Shokz+earbuds,Dolma,1,wireless_earbuds,brand_category,False,medium,Shokz earbuds
Shokz,Shokz+review,Dolma,11,all,context_review,False,medium,Shokz review
Shokz,Shokz+best,Dolma,1,all,context_best,False,medium,Shokz best
Shokz,Shokz+vs,Dolma,4,all,context_vs,False,medium,Shokz vs
Shokz,Shokz,Pile,78,all,brand_only,False,medium,Shokz
Shokz,shokz,Pile,3,all,brand_only,False,medium,shokz
Shokz,AfterShokz,Pile,726,all,brand_only,False,medium,AfterShokz
Shokz,Aftershokz,Pile,457,all,brand_only,False,medium,Aftershokz
Shokz,Shokz+earbuds,Pile,0,wireless_earbuds,brand_category,False,medium,Shokz earbuds
Shokz,Shokz+review,Pile,0,all,context_review,False,medium,Shokz review
Shokz,Shokz+best,Pile,0,all,context_best,False,medium,Shokz best
Shokz,Shokz+vs,Pile,0,all,context_vs,False,medium,Shokz vs
Shokz,Shokz,C4,313,all,brand_only,False,medium,Shokz
Shokz,shokz,C4,54,all,brand_only,False,medium,shokz
Shokz,AfterShokz,C4,2288,all,brand_only,False,medium,AfterShokz
Shokz,Aftershokz,C4,1643,all,brand_only,False,medium,Aftershokz
Shokz,Shokz+earbuds,C4,0,wireless_earbuds,brand_category,False,medium,Shokz earbuds
Shokz,Shokz+review,C4,3,all,context_review,False,medium,Shokz review
Shokz,Shokz+best,C4,0,all,context_best,False,medium,Shokz best
Shokz,Shokz+vs,C4,0,all,context_vs,False,medium,Shokz vs
Stanley,Stanley,RedPajama,12554926,all,brand_only,False,medium,Stanley
Stanley,Stanley cup,RedPajama,10791,all,brand_only,False,medium,Stanley cup
Stanley,Stanley thermos,RedPajama,384,all,brand_only,False,medium,Stanley thermos
Stanley,Stanley+coffee,RedPajama,33,coffee_makers,brand_category,False,medium,Stanley coffee
Stanley,Stanley+review,RedPajama,467,all,context_review,False,medium,Stanley review
Stanley,Stanley+best,RedPajama,75,all,context_best,False,medium,Stanley best
Stanley,Stanley+vs,RedPajama,2788,all,context_vs,False,medium,Stanley vs
Stanley,Stanley,Dolma,14595179,all,brand_only,False,medium,Stanley
Stanley,Stanley cup,Dolma,23403,all,brand_only,False,medium,Stanley cup
Stanley,Stanley thermos,Dolma,2332,all,brand_only,False,medium,Stanley thermos
Stanley,Stanley+coffee,Dolma,211,coffee_makers,brand_category,False,medium,Stanley coffee
Stanley,Stanley+review,Dolma,306,all,context_review,False,medium,Stanley review
Stanley,Stanley+best,Dolma,188,all,context_best,False,medium,Stanley best
Stanley,Stanley+vs,Dolma,1525,all,context_vs,False,medium,Stanley vs
Stanley,Stanley,Pile,1841523,all,brand_only,False,medium,Stanley
Stanley,Stanley cup,Pile,1008,all,brand_only,False,medium,Stanley cup
Stanley,Stanley thermos,Pile,59,all,brand_only,False,medium,Stanley thermos
Stanley,Stanley+coffee,Pile,3,coffee_makers,brand_category,False,medium,Stanley coffee
Stanley,Stanley+review,Pile,44,all,context_review,False,medium,Stanley review
Stanley,Stanley+best,Pile,9,all,context_best,False,medium,Stanley best
Stanley,Stanley+vs,Pile,78,all,context_vs,False,medium,Stanley vs
Stanley,Stanley,C4,1192434,all,brand_only,False,medium,Stanley
Stanley,Stanley cup,C4,1068,all,brand_only,False,medium,Stanley cup
Stanley,Stanley thermos,C4,203,all,brand_only,False,medium,Stanley thermos
Stanley,Stanley+coffee,C4,13,coffee_makers,brand_category,False,medium,Stanley coffee
Stanley,Stanley+review,C4,21,all,context_review,False,medium,Stanley review
Stanley,Stanley+best,C4,11,all,context_best,False,medium,Stanley best
Stanley,Stanley+vs,C4,130,all,context_vs,False,medium,Stanley vs
Ultimate Ears,Ultimate Ears,RedPajama,31204,all,brand_only,False,medium,Ultimate Ears
Ultimate Ears,UE,RedPajama,1846567,all,brand_only,False,medium,UE
Ultimate Ears,ultimate ears,RedPajama,452,all,brand_only,False,medium,ultimate ears
Ultimate Ears,UE Boom,RedPajama,11659,all,brand_only,False,medium,UE Boom
Ultimate Ears,Ultimate Ears+speaker,RedPajama,282,portable_speakers,brand_category,False,medium,Ultimate Ears speaker
Ultimate Ears,Ultimate Ears+review,RedPajama,0,all,context_review,False,medium,Ultimate Ears review
Ultimate Ears,Ultimate Ears+best,RedPajama,1,all,context_best,False,medium,Ultimate Ears best
Ultimate Ears,Ultimate Ears+vs,RedPajama,8,all,context_vs,False,medium,Ultimate Ears vs
Ultimate Ears,Ultimate Ears,Dolma,67002,all,brand_only,False,medium,Ultimate Ears
Ultimate Ears,UE,Dolma,3774623,all,brand_only,False,medium,UE
Ultimate Ears,ultimate ears,Dolma,3205,all,brand_only,False,medium,ultimate ears
Ultimate Ears,UE Boom,Dolma,25354,all,brand_only,False,medium,UE Boom
Ultimate Ears,Ultimate Ears+speaker,Dolma,693,portable_speakers,brand_category,False,medium,Ultimate Ears speaker
Ultimate Ears,Ultimate Ears+review,Dolma,18,all,context_review,False,medium,Ultimate Ears review
Ultimate Ears,Ultimate Ears+best,Dolma,3,all,context_best,False,medium,Ultimate Ears best
Ultimate Ears,Ultimate Ears+vs,Dolma,7,all,context_vs,False,medium,Ultimate Ears vs
Ultimate Ears,Ultimate Ears,Pile,2950,all,brand_only,False,medium,Ultimate Ears
